dataset,task,model_family,gate_type,seed,time_dim,text_dim,rel_dim,R_selected_names,n_train,n_val,n_test,n_train_groups,n_val_groups,n_test_groups,train_positive_rate,val_positive_rate,test_positive_rate,best_val_loss,epochs_trained,threshold,val_auroc,val_auprc,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_brier,test_auroc,test_auprc,test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_f1,test_brier,test_pred_positive_rate,prediction_file,history_file,model_file,error
FNSPID,direction,MLP_GPT2,RA_alignment,55,180,768,1,alignment,300,100,100,6,2,2,0.5466666666666666,0.49,0.54,0.6304096877574921,17,0.05,0.46098439375750305,0.5253471705538445,0.49,0.5,0.49,1.0,0.6577181208053692,0.2506107247794384,0.5281803542673108,0.5822921524482867,0.54,0.5,0.54,1.0,0.7012987012987013,0.25113548267719726,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_alignment_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_alignment_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_alignment_seed55.pt,
FNSPID,direction,MLP_GPT2,RA_density,11,180,768,1,density,300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.6183221936225891,32,0.48499999999999993,0.5741908364859184,0.7113964396823176,0.62,0.5174443043295502,0.6185567010309279,0.9836065573770492,0.759493670886076,0.23121832782124688,0.546875,0.5113710141087263,0.48,0.4983974358974359,0.4791666666666667,0.9583333333333334,0.6388888888888888,0.25116202043003555,0.96,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_density_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_density_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_density_seed11.pt,
FNSPID,direction,MLP_GPT2,RA_density,22,180,768,1,density,300,100,100,6,2,2,0.5466666666666666,0.48,0.55,0.63236865401268,26,0.36999999999999994,0.5036057692307692,0.5232481400228198,0.51,0.5288461538461539,0.4948453608247423,1.0,0.6620689655172414,0.2488171209919016,0.4290909090909091,0.522551403255474,0.52,0.4727272727272727,0.5360824742268041,0.9454545454545454,0.6842105263157895,0.3319230026578948,0.97,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_density_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_density_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_density_seed22.pt,
FNSPID,direction,MLP_GPT2,RA_density,33,180,768,1,density,300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.6484802067279816,13,0.05,0.451870533837747,0.5910260600134486,0.61,0.5,0.61,1.0,0.7577639751552795,0.24465319584612089,0.4819711538461538,0.5008636899397224,0.48,0.5,0.48,1.0,0.6486486486486487,0.2510324273732894,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_density_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_density_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_density_seed33.pt,
FNSPID,direction,MLP_GPT2,RA_density,44,180,768,1,density,300,100,100,6,2,2,0.5566666666666666,0.47,0.53,0.6219795346260071,13,0.05,0.47731834604576473,0.46460677816783896,0.47,0.5,0.47,1.0,0.6394557823129252,0.24941986567039226,0.4712966680048173,0.5329762958602708,0.53,0.5,0.53,1.0,0.6928104575163399,0.25520872028110303,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_density_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_density_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_density_seed44.pt,
FNSPID,direction,MLP_GPT2,RA_density,55,180,768,1,density,300,100,100,6,2,2,0.5466666666666666,0.49,0.54,0.6304096877574921,17,0.05,0.46098439375750305,0.5253471705538445,0.49,0.5,0.49,1.0,0.6577181208053692,0.2506107247794384,0.5281803542673108,0.5822921524482867,0.54,0.5,0.54,1.0,0.7012987012987013,0.25113548267719726,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_density_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_density_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_density_seed55.pt,
FNSPID,direction,MLP_GPT2,RA_missingness,11,180,768,1,missingness,300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.6183221936225891,32,0.48499999999999993,0.5741908364859184,0.7113964396823176,0.62,0.5174443043295502,0.6185567010309279,0.9836065573770492,0.759493670886076,0.23121832782124688,0.546875,0.5113710141087263,0.48,0.4983974358974359,0.4791666666666667,0.9583333333333334,0.6388888888888888,0.25116202043003555,0.96,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_missingness_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_missingness_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_missingness_seed11.pt,
FNSPID,direction,MLP_GPT2,RA_missingness,22,180,768,1,missingness,300,100,100,6,2,2,0.5466666666666666,0.48,0.55,0.63236865401268,26,0.36999999999999994,0.5036057692307692,0.5232481400228198,0.51,0.5288461538461539,0.4948453608247423,1.0,0.6620689655172414,0.2488171209919016,0.4290909090909091,0.522551403255474,0.52,0.4727272727272727,0.5360824742268041,0.9454545454545454,0.6842105263157895,0.3319230026578948,0.97,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_missingness_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_missingness_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_missingness_seed22.pt,
FNSPID,direction,MLP_GPT2,RA_missingness,33,180,768,1,missingness,300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.6484802067279816,13,0.05,0.451870533837747,0.5910260600134486,0.61,0.5,0.61,1.0,0.7577639751552795,0.24465319584612089,0.4819711538461538,0.5008636899397224,0.48,0.5,0.48,1.0,0.6486486486486487,0.2510324273732894,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_missingness_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_missingness_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_missingness_seed33.pt,
FNSPID,direction,MLP_GPT2,RA_missingness,44,180,768,1,missingness,300,100,100,6,2,2,0.5566666666666666,0.47,0.53,0.6219795346260071,13,0.05,0.47731834604576473,0.46460677816783896,0.47,0.5,0.47,1.0,0.6394557823129252,0.24941986567039226,0.4712966680048173,0.5329762958602708,0.53,0.5,0.53,1.0,0.6928104575163399,0.25520872028110303,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_missingness_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_missingness_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_missingness_seed44.pt,
FNSPID,direction,MLP_GPT2,RA_missingness,55,180,768,1,missingness,300,100,100,6,2,2,0.5466666666666666,0.49,0.54,0.6304096877574921,17,0.05,0.46098439375750305,0.5253471705538445,0.49,0.5,0.49,1.0,0.6577181208053692,0.2506107247794384,0.5281803542673108,0.5822921524482867,0.54,0.5,0.54,1.0,0.7012987012987013,0.25113548267719726,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_missingness_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_missingness_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_missingness_seed55.pt,
FNSPID,direction,MLP_GPT2,RA_no_missingness,11,180,768,3,"recency,alignment,density",300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.6231256127357483,20,0.05,0.5943673812526271,0.7143371243379888,0.61,0.5,0.61,1.0,0.7577639751552795,0.23473022144385466,0.5088141025641025,0.48302272899326126,0.48,0.5,0.48,1.0,0.6486486486486487,0.2505658601906606,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_no_missingness_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_no_missingness_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_no_missingness_seed11.pt,
FNSPID,direction,MLP_GPT2,RA_no_missingness,22,180,768,3,"recency,alignment,density",300,100,100,6,2,2,0.5466666666666666,0.48,0.55,0.6302076876163483,18,0.05,0.5612980769230769,0.5590314150516946,0.48,0.5,0.48,1.0,0.6486486486486487,0.2468143487908464,0.4638383838383838,0.5534826525116658,0.55,0.5,0.55,1.0,0.7096774193548387,0.27901226494826276,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_no_missingness_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_no_missingness_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_no_missingness_seed22.pt,
FNSPID,direction,MLP_GPT2,RA_no_missingness,33,180,768,3,"recency,alignment,density",300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.6566120982170105,14,0.05,0.3799915931063472,0.5857251054465133,0.61,0.5,0.61,1.0,0.7577639751552795,0.25197454156186083,0.5036057692307692,0.49757653364974197,0.48,0.5,0.48,1.0,0.6486486486486487,0.25096978065929343,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_no_missingness_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_no_missingness_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_no_missingness_seed33.pt,
FNSPID,direction,MLP_GPT2,RA_no_missingness,44,180,768,3,"recency,alignment,density",300,100,100,6,2,2,0.5566666666666666,0.47,0.53,0.6231596171855927,25,0.3499999999999999,0.4568446407065435,0.4636676915515559,0.48,0.5094339622641509,0.47474747474747475,1.0,0.6438356164383562,0.25145743567986983,0.5074267362505018,0.5477025824647381,0.52,0.49056603773584906,0.5252525252525253,0.9811320754716981,0.6842105263157895,0.26319524246574305,0.99,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_no_missingness_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_no_missingness_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_no_missingness_seed44.pt,
FNSPID,direction,MLP_GPT2,RA_no_missingness,55,180,768,3,"recency,alignment,density",300,100,100,6,2,2,0.5466666666666666,0.49,0.54,0.6301076710224152,18,0.05,0.47378951580632256,0.5341627301122449,0.49,0.5,0.49,1.0,0.6577181208053692,0.2501856956812508,0.5422705314009663,0.5931306163074275,0.54,0.5,0.54,1.0,0.7012987012987013,0.25121214657347807,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_no_missingness_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_no_missingness_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_no_missingness_seed55.pt,
